order_id,tanggal_pembelian,nama_pelanggan,kota,produk,merek,harga_satuan,jumlah,total_harga,metode_pembayaran,rating,status_pengiriman
ORD01010,06-07-2025,"Uli Sihotang, S.Farm",Tidore Kepulauan,iPhone 13,Apple,11425080,2,22850160,COD,5,Terkirim
ORD01011,2025-01-25,Karsana Suryono,kupang,Poco X5,xiaomi,9263873,2,18527746,Transfer Bank,2,Terkirim
ORD01012,2025-05-29,"Kani Waluyo, S.I.Kom",Blitar,Realme 11 Pro,Realme,1,2,3486668,Kartu Kredit,5,Gagal
ORD01013,,"R. Dirja Situmorang, S.IP",Sukabumi,Galaxy A14,Samsung,500000000,3,47895897,Kartu Kredit,4,Terkirim
ORD01014,2025-06-20,Gamanto Rajasa,tasikmalaya,iPhone 14 Pro,apple,9443827,3,28331481,E-Wallet,4,Terkirim
ORD01015,2025-07-19,Gasti Nasyiah,Probolinggo,Galaxy S23,Samsung,5131304,2,10262608,COD,4,Terkirim
ORD01016,2025-03-03,Calista Irawan,Semarang,Galaxy S23,Samsung,5131304,1,5131304,COD,5,Terkirim
ORD01017,2025-04-17,"Aris Waluyo, M.Pd",Binjai,,Samsung,5131304,2,10262608,COD,1,Terkirim
ORD01018,2025-03-30,Devi Siregar,Balikpapan,Realme 11 Pro,Realme,1743334,1,,Transfer Bank,4,Terkirim
ORD01019,2025-06-06,Wani Zulkarnain,malang,Realme C55,realme,6183710,2,12367420,Transfer Bank,4,Terkirim
ORD01020,2025/02/14,dr. Gawati Uwais,Bitung,Poco X5,Xiaomi,9263873,2,18527746,Kartu Kredit,4,Terkirim
ORD01021,,Dalima Mulyani,Palangkaraya,OPPO Reno10,OPPO,16139773,3,48419319,COD,4,Terkirim
ORD01022,04-02-2025,Puti Hani Rahmawati,Prabumulih,Galaxy A14,Samsung,15965299,3,47895897,Transfer Bank,2,
ORD01023,2025-05-26,Cut Halima Anggraini,Kotamobagu,OPPO A57,OPPO,13851031,1,13851031,Transfer Bank,3,Terkirim
ORD01024,07-15-2025,Cinta Lestari,pekalongan,Vivo V29,vivo,8682500,2,17365000,Transfer Bank,3,Terkirim
ORD01025,2025/05/21,"Dt. Tirta Yolanda, S.Psi",Sorong,Realme C55,Realme,6183710,2,12367420,Transfer Bank,5,Terkirim
ORD01026,2025-06-13,R.M. Cawisadi Rahayu,Tebingtinggi,Galaxy A14,Samsung,15965299,3,47895897,COD,3,
ORD01027,2025/06/18,Kamila Rahimah,SOLOK,iPhone 13,APPLE,500000000,1,11425080,Transfer Bank,3,Terkirim
ORD01028,2025-07-19,Natalia Hardiansyah,BITUNG,Galaxy S23,SAMSUNG,5131304,2,10262608,Kartu Kredit,5,Terkirim
ORD01029,2025-04-23,Dr. Zulfa Mangunsong,Semarang,Realme C55,Realme,6183710,3,18551130,Transfer Bank,1,Dalam Pengiriman
,2025-05-15,KH. Nyoman Suryono,sorong,iPhone 13,apple,11425080,1,11425080,Transfer Bank,5,Dalam Pengiriman
ORD01031,2025-04-26,Hesti Anggraini,Batam,Poco X5,Xiaomi,9263873,2,18527746,Transfer Bank,4,
ORD01032,2025/02/04,Rudi Pranowo,bontang,Realme C55,realme,6183710,2,12367420,COD,5,Terkirim
ORD01033,04-25-2025,Kamaria Prayoga,pasuruan,iPhone 13,apple,11425080,3,34275240,COD,3,Dalam Pengiriman
ORD01034,2025/05/22,Paiman Hasanah,Bekasi,Vivo V29,Vivo,8682500,2,17365000,E-Wallet,1,Terkirim
ORD01035,2025-06-24,"Sutan Timbul Kusumo, S.E.",GORONTALO,Vivo V29,VIVO,8682500,1,8682500,Transfer Bank,4,Terkirim
ORD01036,2025-06-09,Prabowo Kusumo,Sabang,Vivo V29,Vivo,8682500,1,8682500,Transfer Bank,5,Gagal
ORD01037,2025-06-05,"dr. Amelia Jailani, M.TI.",Pematangsiantar,OPPO Reno10,OPPO,16139773,3,48419319,E-Wallet,4,Terkirim
ORD01038,02-01-2025,Cinta Pratiwi,tomohon,Galaxy A14,samsung,15965299,1,15965299,Kartu Kredit,2,Dalam Pengiriman
ORD01039,04-25-2025,Kajen Simanjuntak,Cirebon,Realme 11 Pro,Realme,1743334,2,3486668,Transfer Bank,5,
ORD01040,2025-06-25,Kani Maryadi,Depok,Realme C55,Realme,6183710,2,12367420,COD,5,Terkirim
,07-16-2025,drg. Talia Budiman,pekalongan,Realme 11 Pro,realme,1743334,1,1743334,E-Wallet,4,Terkirim
,2025-04-29,Ika Wijaya,DUMAI,Vivo V29,VIVO,8682500,1,8682500,Transfer Bank,5,Terkirim
ORD01043,2025-01-26,Paiman Purnawati,TEBINGTINGGI,iPhone 14 Pro,APPLE,9443827,,18887654,E-Wallet,5,Terkirim
ORD01044,06-14-2025,,purwokerto,Vivo V29,vivo,8682500,2,17365000,Transfer Bank,4,Terkirim
ORD01045,2025-05-07,Clara Fujiati,Salatiga,iPhone 14 Pro,Apple,9443827,3,28331481,COD,2,Terkirim
ORD01046,2025-02-05,Drs. Luhung Mardhiyah,Sabang,Poco X5,Xiaomi,9263873,1,9263873,Transfer Bank,4,Terkirim
ORD01047,2025-04-11,H. Bakianto Permadi,padang,Galaxy S23,samsung,5131304,3,15393912,COD,2,Gagal
ORD01048,05-17-2025,Chelsea Hutapea,tanjungbalai,Realme C55,realme,,2,12367420,COD,4,Terkirim
ORD01049,06-01-2025,Gilda Hidayanto,ambon,Realme C55,realme,6183710,3,18551130,Kartu Kredit,4,Terkirim
ORD01050,2025-05-14,"R. Martaka Prasasta, S.Ked",Parepare,iPhone 13,Apple,11425080,2,22850160,COD,2,Terkirim
ORD01051,2025/03/29,Kairav Anggriawan,BANJARMASIN,Vivo V29,VIVO,8682500,1,8682500,COD,3,
ORD01052,2025-01-25,"Nilam Mansur, S.Gz",Tomohon,OPPO A57,OPPO,13851031,3,41553093,E-Wallet,2,Terkirim
ORD01053,2025-05-06,Kania Purnawati,PAGARALAM,OPPO Reno10,OPPO,16139773,3,48419319,Kartu Kredit,5,Dalam Pengiriman
ORD01054,03-23-2025,Uchita Sitompul,Tanjungpinang,Galaxy S23,Samsung,5131304,1,5131304,E-Wallet,5,Terkirim
ORD01055,,Lanang Najmudin,banjar,OPPO A57,oppo,13851031,1,13851031,E-Wallet,2,Terkirim
ORD01056,04-11-2025,"R.A. Tari Nuraini, S.IP",Tangerang,Realme 11 Pro,Realme,1743334,3,5230002,E-Wallet,5,Dalam Pengiriman
ORD01057,2025-05-29,Shakila Wacana,Prabumulih,Galaxy S23,Samsung,5131304,3,15393912,COD,4,Terkirim
ORD01058,2025-02-28,Dr. Iriana Pratiwi,gorontalo,Galaxy A14,samsung,15965299,,47895897,Transfer Bank,3,Terkirim
ORD01059,2025-03-03,"Sakura Prayoga, M.Kom.",cirebon,iPhone 14 Pro,apple,,2,18887654,COD,2,Terkirim
ORD01060,2025/05/15,Zahra Rajasa,Banjarmasin,Realme 11 Pro,Realme,1743334,1,,COD,4,Terkirim
ORD01061,,Puti Sudiati,Tegal,Realme 11 Pro,Realme,1743334,2,3486668,Kartu Kredit,5,Terkirim
ORD01062,2025/02/28,Hj. Yuni Rajasa,meulaboh,OPPO Reno10,oppo,16139773,2,32279546,Transfer Bank,4,Terkirim
ORD01063,2025-07-25,Sarah Maulana,Blitar,iPhone 14 Pro,Apple,,3,28331481,Transfer Bank,2,Dalam Pengiriman
ORD01064,2025/05/20,Ir. Makuta Saefullah,TARAKAN,Redmi Note 12,XIAOMI,15542345,2,31084690,,2,Terkirim
,2025-03-24,"Cahyanto Firgantoro, S.Sos",Medan,Realme C55,Realme,6183710,3,18551130,Transfer Bank,4,Dalam Pengiriman
ORD01066,2025/04/07,Yusuf Palastri,KOTAMOBAGU,Realme C55,REALME,6183710,1,6183710,Transfer Bank,,Terkirim
ORD01067,2025/07/10,Zalindra Gunawan,SORONG,Poco X5,XIAOMI,9263873,3,27791619,E-Wallet,3,Terkirim
ORD01068,2025-02-28,Titin Hardiansyah,BOGOR,Poco X5,XIAOMI,9263873,1,9263873,Kartu Kredit,3,Gagal
ORD01069,05-15-2025,"Paulin Waskita, S.T.",bekasi,iPhone 14 Pro,apple,9443827,3,28331481,Kartu Kredit,5,
ORD01070,2025-06-04,Nalar Usada,Bandung,OPPO A57,OPPO,13851031,2,27702062,E-Wallet,5,Terkirim
ORD01071,2025/05/15,Ibrani Prakasa,Pagaralam,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,4,Terkirim
,2025/03/03,"Nyana Dongoran, S.Psi",Parepare,OPPO Reno10,OPPO,16139773,1,16139773,COD,5,Terkirim
ORD01073,2025-02-20,,Kotamobagu,iPhone 13,Apple,11425080,2,22850160,Transfer Bank,3,Terkirim
,2025-07-08,Devi Nashiruddin,PALEMBANG,iPhone 13,APPLE,11425080,3,34275240,Transfer Bank,4,Terkirim
ORD01075,2025/07/17,Aswani Puspasari,BANJARMASIN,Realme C55,REALME,6183710,3,18551130,Kartu Kredit,3,Terkirim
ORD01076,2025/05/05,Ghani Salahudin,Palopo,iPhone 13,Apple,11425080,,22850160,Transfer Bank,4,Terkirim
ORD01077,2025-07-08,,Bengkulu,Realme C55,Realme,6183710,1,6183710,E-Wallet,5,Terkirim
ORD01078,2025-01-31,Elma Usamah,Prabumulih,Galaxy A14,Samsung,,3,47895897,E-Wallet,4,Dalam Pengiriman
ORD01079,02-23-2025,Olivia Zulkarnain,,Galaxy S23,samsung,1,3,15393912,COD,3,Terkirim
ORD01080,2025-04-26,Salwa Utami,Gorontalo,iPhone 13,Apple,11425080,2,22850160,E-Wallet,4,Terkirim
ORD01081,2025/07/21,"Sari Gunawan, M.TI.",LHOKSEUMAWE,iPhone 13,APPLE,,1,11425080,E-Wallet,2,Terkirim
ORD01082,2025-06-10,Dr. Karman Halim,Bekasi,iPhone 14 Pro,Apple,9443827,3,28331481,E-Wallet,5,Terkirim
ORD01083,02-20-2025,"R.M. Harsana Hakim, S.Kom",Bandung,Realme C55,Realme,6183710,2,12367420,E-Wallet,4,Terkirim
ORD01084,2025-05-01,"dr. Umay Maulana, S.T.",padang sidempuan,iPhone 13,apple,11425080,3,34275240,Transfer Bank,4,Gagal
ORD01085,02-09-2025,Hj. Ade Hidayanto,MAGELANG,Galaxy S23,SAMSUNG,5131304,1,5131304,,4,Terkirim
ORD01086,,Kasusra Riyanti,BALIKPAPAN,Galaxy S23,SAMSUNG,5131304,1,5131304,Transfer Bank,4,Dalam Pengiriman
ORD01087,2025-01-25,Dr. Taufan Lazuardi,Batu,Galaxy S23,Samsung,5131304,1,5131304,COD,2,Terkirim
ORD01088,02-27-2025,Mitra Wastuti,Padang,iPhone 14 Pro,Apple,9443827,2,18887654,Transfer Bank,4,Terkirim
ORD01089,2025-06-02,Gara Hassanah,GORONTALO,Realme C55,REALME,6183710,1,6183710,COD,3,Terkirim
ORD01090,06-24-2025,Kamidin Dongoran,Pontianak,iPhone 14 Pro,Apple,99999999,3,28331481,COD,4,Dalam Pengiriman
ORD01091,2025-04-28,Lili Winarsih,Sorong,OPPO A57,OPPO,13851031,2,27702062,E-Wallet,5,Terkirim
ORD01092,03-18-2025,Galih Prastuti,semarang,Galaxy A14,samsung,15965299,1,15965299,E-Wallet,5,Terkirim
ORD01093,07-07-2025,,Madiun,Galaxy A14,Samsung,15965299,1,15965299,Kartu Kredit,4,Gagal
ORD01094,02-15-2025,"Jane Pranowo, M.M.",Semarang,Realme 11 Pro,Realme,1743334,3,5230002,COD,4,Terkirim
ORD01095,01-26-2025,"Natalia Siregar, S.Psi",ambon,Vivo Y27,vivo,13747665,3,41242995,Transfer Bank,2,Terkirim
ORD01096,2025-01-31,Manah Megantara,Mataram,Vivo V29,Vivo,8682500,1,8682500,COD,5,Terkirim
ORD01097,2025/03/29,Najam Mansur,MAKASSAR,iPhone 13,APPLE,11425080,1,11425080,Kartu Kredit,,Terkirim
ORD01098,05-04-2025,Ir. Jarwadi Kurniawan,ternate,iPhone 14 Pro,apple,9443827,1,9443827,Transfer Bank,4,Terkirim
ORD01099,2025/06/25,Mustofa Narpati,Sawahlunto,OPPO Reno10,OPPO,16139773,3,48419319,Kartu Kredit,3,Terkirim
ORD01100,2025-03-17,Michelle Palastri,SURAKARTA,Realme 11 Pro,REALME,1743334,1,1743334,Kartu Kredit,2,Terkirim
ORD01101,2025-02-10,Ciaobella Widiastuti,Banjarmasin,Vivo Y27,Vivo,1,3,,Transfer Bank,4,Terkirim
ORD01102,2025-04-13,"R.A. Ellis Prakasa, S.Gz",CIREBON,,REALME,1743334,2,3486668,COD,2,Terkirim
ORD01103,,R. Fitriani Wastuti,Batam,iPhone 14 Pro,Apple,9443827,2,18887654,Transfer Bank,4,Terkirim
ORD01104,2025-05-24,Puti Jailani,Palu,OPPO Reno10,OPPO,16139773,2,32279546,Kartu Kredit,3,Terkirim
ORD01105,06-11-2025,"drg. Yuni Napitupulu, S.E.",Kotamobagu,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,1,Terkirim
ORD01106,2025-05-25,Danu Mayasari,SUNGAI PENUH,OPPO Reno10,OPPO,16139773,2,32279546,,4,Terkirim
ORD01107,2025-02-22,R.M. Emong Mardhiyah,sibolga,Vivo V29,vivo,8682500,3,26047500,Transfer Bank,1,Terkirim
ORD01108,2025/03/11,Dt. Jaya Mustofa,Tangerang Selatan,,Samsung,5131304,3,15393912,COD,3,Terkirim
ORD01109,2025/03/21,Bakidin Prabowo,Tomohon,Poco X5,,9263873,2,18527746,Kartu Kredit,4,Terkirim
ORD01110,2025/06/12,Dina Andriani,Tasikmalaya,Realme 11 Pro,Realme,1743334,1,1743334,Kartu Kredit,2,Gagal
ORD01111,2025-06-02,"Sutan Raden Nashiruddin, S.Ked",Depok,,Xiaomi,15542345,3,46627035,COD,5,Terkirim
ORD01112,2025/04/22,Marsito Oktaviani,sawahlunto,OPPO A57,oppo,13851031,3,41553093,COD,1,
ORD01113,2025/01/27,Daru Namaga,yogyakarta,iPhone 13,apple,11425080,2,22850160,COD,,Terkirim
ORD01114,2025/05/12,Devi Sinaga,Tomohon,iPhone 14 Pro,Apple,9443827,1,9443827,Transfer Bank,4,Terkirim
ORD01115,2025/05/19,Rini Siregar,LUBUKLINGGAU,iPhone 13,APPLE,11425080,2,22850160,Transfer Bank,3,Terkirim
ORD01116,2025-02-09,Restu Natsir,Dumai,Galaxy A14,Samsung,15965299,3,47895897,Transfer Bank,2,Terkirim
ORD01117,2025-02-01,Kurnia Sirait,BOGOR,Poco X5,XIAOMI,,1,9263873,COD,3,Terkirim
ORD01118,2025-07-15,"Kamal Prayoga, S.E.I",Kota Administrasi Jakarta Utara,Vivo V29,Vivo,8682500,1,8682500,COD,3,Terkirim
ORD01119,2025/05/24,"Hani Sihombing, S.I.Kom",kediri,Redmi Note 12,xiaomi,15542345,3,46627035,E-Wallet,5,Dalam Pengiriman
ORD01120,2025-05-02,R.A. Ayu Yuniar,Subulussalam,OPPO A57,OPPO,13851031,1,13851031,COD,,Terkirim
ORD01121,2025/02/19,Drs. Karma Gunarto,Palembang,OPPO A57,OPPO,13851031,2,27702062,Transfer Bank,5,Terkirim
ORD01122,2025-04-03,Ida Pradana,Pematangsiantar,iPhone 14 Pro,Apple,9443827,1,9443827,E-Wallet,5,Terkirim
ORD01123,2025-03-25,H. Kairav Lazuardi,Bandung,Redmi Note 12,Xiaomi,15542345,2,31084690,Transfer Bank,4,Terkirim
ORD01124,2025-06-03,,Pariaman,Vivo V29,Vivo,8682500,2,17365000,COD,5,Terkirim
ORD01125,2025-05-09,Gambira Lazuardi,Banjar,Galaxy A14,Samsung,15965299,2,31930598,Transfer Bank,3,Terkirim
ORD01126,2025-05-16,"Ir. Pranata Tampubolon, M.Farm",pasuruan,Vivo V29,vivo,8682500,1,8682500,Kartu Kredit,5,Terkirim
,03-08-2025,Edi Hardiansyah,Kendari,Realme C55,Realme,6183710,1,6183710,Kartu Kredit,2,Dalam Pengiriman
ORD01128,2025-04-24,Farhunnisa Wibowo,Sabang,Galaxy A14,Samsung,15965299,2,31930598,E-Wallet,4,Terkirim
ORD01129,2025-03-18,Mutia Siregar,JAMBI,Galaxy S23,SAMSUNG,5131304,2,10262608,E-Wallet,4,Terkirim
ORD01130,2025-05-25,"Dr. Mulya Samosir, M.Kom.",Sabang,Poco X5,Xiaomi,9263873,2,18527746,Transfer Bank,3,
ORD01131,02-26-2025,Syahrini Pangestu,Blitar,Realme 11 Pro,Realme,1743334,,5230002,Transfer Bank,4,Terkirim
ORD01132,2025/04/01,Cawisono Haryanti,Kotamobagu,Realme 11 Pro,Realme,1743334,2,3486668,E-Wallet,4,Gagal
ORD01133,2025-05-09,Wahyu Sihombing,Padang Sidempuan,Galaxy S23,Samsung,5131304,2,10262608,Kartu Kredit,1,Terkirim
ORD01134,2025-05-04,Praba Usamah,bekasi,iPhone 14 Pro,apple,9443827,1,9443827,E-Wallet,3,Terkirim
ORD01135,06-19-2025,Drs. Lasmanto Hidayat,JAYAPURA,Poco X5,XIAOMI,9263873,3,27791619,E-Wallet,4,Terkirim
ORD01136,07-02-2025,Jabal Prakasa,Makassar,Galaxy S23,Samsung,5131304,1,5131304,E-Wallet,4,Terkirim
ORD01137,,Darimin Wijaya,Mataram,Vivo Y27,Vivo,13747665,1,13747665,Kartu Kredit,5,Dalam Pengiriman
ORD01138,2025-06-19,Ir. Anastasia Jailani,Tarakan,Redmi Note 12,Xiaomi,15542345,1,15542345,Transfer Bank,5,Dalam Pengiriman
,2025/04/02,Oman Tampubolon,Pasuruan,Galaxy S23,Samsung,5131304,2,10262608,Transfer Bank,5,Terkirim
ORD01140,2025-07-25,Kamal Wahyudin,Jambi,Realme C55,Realme,6183710,2,12367420,E-Wallet,4,Dalam Pengiriman
ORD01141,,Bakda Usada,SORONG,Vivo V29,VIVO,8682500,2,17365000,Transfer Bank,3,Terkirim
ORD01142,02-26-2025,Warta Latupono,meulaboh,iPhone 13,apple,11425080,3,34275240,Kartu Kredit,2,Gagal
ORD01143,2025/06/29,Sadina Habibi,ternate,Realme C55,,6183710,3,18551130,COD,5,Terkirim
ORD01144,2025-06-27,Raisa Januar,Bitung,Vivo Y27,Vivo,13747665,1,13747665,COD,4,Terkirim
ORD01145,2025/05/15,,BINJAI,Redmi Note 12,XIAOMI,15542345,2,31084690,E-Wallet,1,Terkirim
ORD01146,2025/01/28,"Puti Safina Samosir, M.Farm",Tual,Galaxy S23,Samsung,5131304,,10262608,E-Wallet,3,Terkirim
ORD01147,2025-05-05,Dimaz Rahayu,TIDORE KEPULAUAN,Poco X5,XIAOMI,9263873,3,27791619,E-Wallet,5,Terkirim
ORD01148,2025-05-13,"R. Titi Hutasoit, S.Kom",Surakarta,OPPO A57,OPPO,13851031,3,41553093,Kartu Kredit,4,Terkirim
ORD01149,2025-04-27,"drg. Michelle Kurniawan, M.Pd",Jayapura,Galaxy S23,,5131304,2,10262608,Transfer Bank,4,Terkirim
ORD01150,2025-02-13,Hairyanto Nashiruddin,,iPhone 14 Pro,Apple,9443827,2,18887654,E-Wallet,4,Terkirim
ORD01151,2025-07-02,Ganjaran Prasetya,TANJUNGPINANG,Galaxy S23,SAMSUNG,5131304,2,10262608,Transfer Bank,3,Terkirim
ORD01152,2025-02-01,Prayoga Saragih,tanjungbalai,Vivo Y27,vivo,13747665,3,41242995,Kartu Kredit,3,Terkirim
ORD01153,2025-01-27,Suci Winarsih,,Redmi Note 12,Xiaomi,15542345,3,46627035,COD,3,Terkirim
ORD01154,2025-05-21,"R.M. Lukita Hakim, M.Ak",Bogor,Vivo Y27,Vivo,13747665,1,,Kartu Kredit,2,Terkirim
ORD01155,2025-05-17,Baktiadi Pranowo,Palangkaraya,Poco X5,Xiaomi,9263873,2,18527746,Kartu Kredit,5,Dalam Pengiriman
ORD01156,2025-04-21,"Sutan Gandi Andriani, S.Ked",Jayapura,Vivo Y27,Vivo,13747665,1,13747665,E-Wallet,4,Terkirim
ORD01157,05-12-2025,KH. Rafid Lazuardi,BONTANG,,XIAOMI,15542345,2,31084690,Transfer Bank,5,Terkirim
ORD01158,2025-05-28,Gamanto Rahmawati,Tasikmalaya,Vivo V29,Vivo,8682500,3,26047500,Transfer Bank,5,Terkirim
ORD01159,07-19-2025,Siska Mardhiyah,Tidore Kepulauan,Galaxy S23,Samsung,5131304,3,15393912,Transfer Bank,3,Terkirim
ORD01160,2025/06/13,Dt. Bahuwirya Wibowo,,Realme 11 Pro,Realme,1743334,1,1743334,Transfer Bank,4,Terkirim
ORD01161,2025-06-21,Julia Suwarno,Langsa,Vivo Y27,Vivo,13747665,2,27495330,COD,4,Terkirim
ORD01162,2025-07-13,R.M. Daru Hartati,BONTANG,,VIVO,13747665,1,13747665,COD,5,Terkirim
ORD01163,2025-07-17,Jarwa Saragih,Bengkulu,Realme C55,Realme,6183710,3,18551130,COD,3,Terkirim
ORD01164,2025-03-07,Ajeng Sinaga,PARIAMAN,Realme 11 Pro,,1743334,2,3486668,COD,4,Terkirim
ORD01165,2025/04/22,"Sutan Lukita Susanti, M.Farm",Sungai Penuh,Realme C55,Realme,,3,18551130,Kartu Kredit,4,Terkirim
,07-21-2025,Siti Tamba,BANJAR,iPhone 14 Pro,APPLE,9443827,2,18887654,Transfer Bank,3,Terkirim
ORD01167,04-14-2025,Belinda Wahyudin,Padang Sidempuan,Vivo V29,Vivo,8682500,2,17365000,,2,Terkirim
ORD01168,2025/06/17,"R.A. Hani Nasyiah, M.Ak",Ternate,Galaxy A14,,15965299,3,47895897,Transfer Bank,4,Terkirim
ORD01169,2025/07/14,Luwes Nurdiyanti,kediri,Galaxy S23,samsung,5131304,1,5131304,Kartu Kredit,4,Terkirim
ORD01170,2025-02-20,Samsul Anggraini,PAYAKUMBUH,iPhone 14 Pro,APPLE,9443827,1,9443827,COD,3,Terkirim
ORD01171,2025/03/27,"Harsana Susanti, M.Farm",PALOPO,Vivo V29,VIVO,8682500,3,26047500,,4,Terkirim
ORD01172,07-24-2025,,Madiun,Galaxy S23,Samsung,5131304,1,5131304,E-Wallet,3,Dalam Pengiriman
ORD01173,2025-02-14,Karma Anggraini,SORONG,Redmi Note 12,XIAOMI,15542345,2,31084690,Transfer Bank,4,Terkirim
ORD01174,02-26-2025,Kamal Palastri,AMBON,Poco X5,XIAOMI,,3,27791619,Transfer Bank,3,Terkirim
ORD01175,2025/05/24,Cahyo Usamah,Semarang,OPPO Reno10,OPPO,16139773,1,16139773,Transfer Bank,5,Terkirim
ORD01176,2025-02-04,Hani Mustofa,Kota Administrasi Jakarta Barat,OPPO Reno10,OPPO,16139773,3,48419319,COD,3,Terkirim
ORD01177,04-06-2025,Dr. Winda Pradipta,,OPPO Reno10,oppo,16139773,1,16139773,Transfer Bank,3,Terkirim
ORD01178,2025-02-12,Sakura Suwarno,kota administrasi jakarta barat,iPhone 13,apple,11425080,1,11425080,Transfer Bank,2,Terkirim
ORD01179,2025-06-21,"Titi Nainggolan, M.Pd",KOTA ADMINISTRASI JAKARTA UTARA,Galaxy A14,SAMSUNG,15965299,3,47895897,COD,2,Terkirim
ORD01180,05-23-2025,Bahuraksa Ardianto,Manado,iPhone 13,Apple,11425080,2,22850160,Kartu Kredit,4,Terkirim
ORD01181,02-09-2025,Halima Susanti,Banda Aceh,Galaxy A14,Samsung,15965299,3,,COD,3,Terkirim
,2025-04-02,R.M. Caturangga Mandasari,Kota Administrasi Jakarta Timur,Galaxy A14,Samsung,15965299,2,31930598,Kartu Kredit,5,Terkirim
ORD01183,2025-05-28,Teddy Wahyudin,balikpapan,Galaxy A14,,15965299,1,15965299,COD,1,Gagal
ORD01184,2025-05-26,Jaya Prasetyo,Kota Administrasi Jakarta Utara,iPhone 14 Pro,Apple,9443827,3,28331481,COD,3,Terkirim
ORD01185,2025/03/03,Gabriella Salahudin,Malang,Galaxy S23,Samsung,5131304,1,5131304,Transfer Bank,3,Terkirim
ORD01186,2025/05/26,Nurul Zulaika,depok,Realme 11 Pro,realme,,2,3486668,E-Wallet,1,Gagal
ORD01187,2025-04-29,"R.A. Unjani Hutagalung, S.Sos",Kediri,Redmi Note 12,Xiaomi,15542345,3,,COD,2,Terkirim
ORD01188,,Asmuni Natsir,PEKALONGAN,Galaxy A14,SAMSUNG,15965299,2,31930598,Transfer Bank,4,Terkirim
ORD01189,2025-03-02,"Bakiman Habibi, S.IP",tanjungbalai,Vivo Y27,vivo,13747665,3,41242995,Kartu Kredit,4,Dalam Pengiriman
ORD01190,2025/06/08,Usyi Hutasoit,Bitung,Vivo V29,Vivo,8682500,2,17365000,Transfer Bank,4,Terkirim
ORD01191,2025/07/12,dr. Gina Kusmawati,BANDAR LAMPUNG,OPPO Reno10,OPPO,16139773,3,48419319,Transfer Bank,4,Gagal
ORD01192,2025-03-25,Najib Mandasari,SAMARINDA,iPhone 14 Pro,APPLE,9443827,3,28331481,Kartu Kredit,4,Terkirim
ORD01193,2025/07/22,Fitria Salahudin,Bontang,Galaxy A14,Samsung,15965299,1,15965299,COD,1,Terkirim
,2025/07/20,Alika Maryadi,Bitung,Realme C55,Realme,6183710,2,12367420,Transfer Bank,4,Terkirim
,2025/06/03,Oliva Putra,Solok,Realme C55,Realme,6183710,3,18551130,Transfer Bank,5,Terkirim
ORD01196,2025/06/23,Nyana Puspasari,Blitar,OPPO A57,OPPO,13851031,3,41553093,COD,4,Dalam Pengiriman
ORD01197,2025-06-11,Daru Wasita,cilegon,Vivo Y27,vivo,13747665,1,13747665,Transfer Bank,4,Terkirim
ORD01198,2025-03-05,Julia Kurniawan,SERANG,Poco X5,XIAOMI,9263873,2,18527746,COD,3,Dalam Pengiriman
ORD01199,2025/06/22,Zelaya Wulandari,palangkaraya,,xiaomi,15542345,2,31084690,Transfer Bank,5,Terkirim
ORD01200,02-15-2025,"Hj. Endah Puspita, S.Pd",BATU,OPPO Reno10,OPPO,16139773,2,32279546,E-Wallet,5,Terkirim
ORD01201,2025-06-14,"Dr. Bahuwirya Padmasari, S.Gz",Banjar,Realme 11 Pro,Realme,500000000,3,5230002,Kartu Kredit,4,Terkirim
ORD01202,2025/06/02,"Dr. Edward Nugroho, M.Pd",Medan,Redmi Note 12,Xiaomi,15542345,1,15542345,Kartu Kredit,5,
ORD01203,2025-07-14,,Kendari,OPPO A57,OPPO,13851031,1,13851031,COD,2,Terkirim
ORD01204,07-03-2025,Makuta Halim,TUAL,Redmi Note 12,XIAOMI,15542345,3,46627035,COD,1,Terkirim
ORD01205,05-10-2025,"Dr. Lili Hidayanto, S.Kom",,Realme 11 Pro,Realme,1743334,2,3486668,Transfer Bank,5,Terkirim
,2025/03/21,Kartika Agustina,ternate,Realme 11 Pro,realme,1743334,1,1743334,Transfer Bank,5,Terkirim
ORD01207,2025-04-07,,KOTA ADMINISTRASI JAKARTA TIMUR,Galaxy S23,SAMSUNG,5131304,1,5131304,COD,2,Terkirim
ORD01208,2025-04-08,Erik Narpati,Tasikmalaya,Poco X5,Xiaomi,9263873,3,27791619,E-Wallet,3,Terkirim
ORD01209,2025/04/14,Kamila Budiyanto,,iPhone 13,Apple,11425080,2,22850160,Kartu Kredit,1,Terkirim
ORD01210,2025-05-30,Cut Ira Sinaga,,Vivo Y27,VIVO,13747665,3,41242995,Kartu Kredit,3,Terkirim
ORD01211,2025/07/06,Malika Lestari,MEDAN,Galaxy S23,SAMSUNG,5131304,3,15393912,Transfer Bank,5,Gagal
ORD01212,07-03-2025,Ciaobella Riyanti,Banda Aceh,iPhone 14 Pro,Apple,9443827,2,18887654,COD,4,Terkirim
ORD01213,2025-03-21,drg. Kurnia Suartini,Sungai Penuh,iPhone 14 Pro,Apple,9443827,1,9443827,COD,3,Terkirim
ORD01214,2025-03-19,Ilsa Winarno,Tangerang Selatan,OPPO A57,OPPO,13851031,3,41553093,COD,3,Terkirim
